item_id,image_path,gender,master_category,sub_category,article_type,base_colour,season,usage,product_name
46418,deploy_data/images/46418.jpg,Men,Accessories,Watches,Watches,Olive,Winter,Casual,Timex Men Olive Green Dial Watch DV10
48582,deploy_data/images/48582.jpg,Men,Accessories,Jewellery,Bracelet,Steel,Summer,Casual,Revv Men Steel Bracelet
30498,deploy_data/images/30498.jpg,Women,Apparel,Innerwear,Bra,Brown,Summer,Casual,Lovable Women Fiona Brown Bra
8777,deploy_data/images/8777.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men Price catch Blue Shirts
19320,deploy_data/images/19320.jpg,Unisex,Accessories,Bags,Backpacks,Pink,Fall,Casual,Nike Unisex Classic Turf Pink Backpack
25378,deploy_data/images/25378.jpg,Men,Apparel,Innerwear,Innerwear Vests,Beige,Summer,Casual,Levis Men Beige Innerwear T-shirt
4986,deploy_data/images/4986.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,ADIDAS Men Bayern Munchen Red Jersey
39727,deploy_data/images/39727.jpg,Women,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Woman Blue Shirt
57758,deploy_data/images/57758.jpg,Women,Personal Care,Skin Care,Face Wash and Cleanser,White,Spring,,Lotus Herbals Jojobawash Face Wash
5854,deploy_data/images/5854.jpg,Women,Accessories,Bags,Handbags,Pink,Summer,Casual,ADIDAS Women Pink Handbag
11971,deploy_data/images/11971.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Fila Men Glow White Sports Shoes
5068,deploy_data/images/5068.jpg,Men,Accessories,Watches,Watches,Blue,Winter,Casual,Being Human Men Grey Dial Blue Strap Watch
39515,deploy_data/images/39515.jpg,Unisex,Accessories,Bags,Laptop Bag,Brown,Summer,Casual,Peter England Unisex Brown Laptop Bag
45893,deploy_data/images/45893.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Maxima Ssteele Men Black Dial Watch
44941,deploy_data/images/44941.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Formal Shoes
24098,deploy_data/images/24098.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Red Tape Men Black Sandals
4388,deploy_data/images/4388.jpg,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Lantern Arrow All Over Green T-shirt
58522,deploy_data/images/58522.jpg,Unisex,Accessories,Accessories,Travel Accessory,Rust,Summer,Casual,Wildcraft Unisex Rust Orange Travel Pouch
28655,deploy_data/images/28655.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men Zoom Structure White Sports Shoes
2843,deploy_data/images/2843.jpg,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt
17088,deploy_data/images/17088.jpg,Women,Accessories,Wallets,Wallets,Brown,Winter,Casual,Lino Perros Women Flower LT.Brown Wallet
3991,deploy_data/images/3991.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Mr.Men Men's Wave Rider White T-shirt
29787,deploy_data/images/29787.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Basics Men White T-shirt
9497,deploy_data/images/9497.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Decathlon Men Arpenaz Black Sandals
13428,deploy_data/images/13428.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,United Colors of Benetton Men Printed White Tshirts
19112,deploy_data/images/19112.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Campbell Men Pack of 3 Solid Tshirts
16966,deploy_data/images/16966.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Reebok Men Sprintfit Lite Black Sports Shoe
49662,deploy_data/images/49662.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,United Colors of Benetton Women Sunglass
20860,deploy_data/images/20860.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,United Colors of Benetton Women Casual Sunglasses
32599,deploy_data/images/32599.jpg,Women,Apparel,Topwear,Tops,Black,Summer,Casual,ONLY Women Black Top
39171,deploy_data/images/39171.jpg,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,Aneri Women Pink & White Kurta
36905,deploy_data/images/36905.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Watch ME1113
57932,deploy_data/images/57932.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt
58146,deploy_data/images/58146.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,Puma Unisex Black Backpack
40985,deploy_data/images/40985.jpg,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys United White T-shirt
41857,deploy_data/images/41857.jpg,Men,Footwear,Sandal,Sandals,Olive,Summer,Casual,Bata Men Hummer Grey Sandals
59094,deploy_data/images/59094.jpg,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Peri Peri Women Black Bra
36139,deploy_data/images/36139.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men The Overplay VII Black Sports Shoes
7169,deploy_data/images/7169.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers Men Scul Navy Blue Shirt
28231,deploy_data/images/28231.jpg,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual,Playboy Men Malibu Deo
13870,deploy_data/images/13870.jpg,Men,Apparel,Topwear,Shirts,Beige,Fall,Casual,Scullers Men Stripes Beige Shirts
19576,deploy_data/images/19576.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,United Colors of Benetton Women White Top
7955,deploy_data/images/7955.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,Sports,Puma Men's Foundation Grey Polo T-shirt
8121,deploy_data/images/8121.jpg,Men,Accessories,Belts,Belts,Brown,Winter,Casual,Fastrack Men Brown Belt
27279,deploy_data/images/27279.jpg,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Mother Earth Women Blue Kurta
6887,deploy_data/images/6887.jpg,Women,Apparel,Topwear,Jackets,Blue,Summer,Casual,Forever New Women Indigo Wash Blue Jacket
31912,deploy_data/images/31912.jpg,Women,Accessories,Bags,Handbags,Green,Summer,Casual,Fabindia Women Green Sling Bag
49808,deploy_data/images/49808.jpg,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,Casual,iPanema Women Blue Flip Flops
22539,deploy_data/images/22539.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Inc.5  Women Grey Flats
27877,deploy_data/images/27877.jpg,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Scullers For Her Women Printed Navy Blue Shirt
6289,deploy_data/images/6289.jpg,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt
28003,deploy_data/images/28003.jpg,Men,Apparel,Innerwear,Briefs,White,Summer,Casual,Jockey ZONE Men Zone White Brief US18
8313,deploy_data/images/8313.jpg,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Fastrack Women Nylon Black Handbag
49034,deploy_data/images/49034.jpg,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual,Lucera Women Silver Ring
19744,deploy_data/images/19744.jpg,Men,Apparel,Topwear,Jackets,Green,Fall,Casual,ADIDAS Originals Men Solid Green Jacket
26199,deploy_data/images/26199.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,Casual,Formula 1 Men Power Perfume
47992,deploy_data/images/47992.jpg,Women,Accessories,Watches,Watches,Black,Winter,Casual,Helix Women Black Watch
18696,deploy_data/images/18696.jpg,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual,Hanes Men Black Ultimate Duo Dry Cotton Stretch Bikini Briefs
2629,deploy_data/images/2629.jpg,Women,Footwear,Shoes,Flats,Black,Fall,Casual,Carlton London Women Four Strapped Black Sandal
14867,deploy_data/images/14867.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,United Colors of Benetton Men Solid Black Wallets
38291,deploy_data/images/38291.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,Reid & Taylor Men Black Wallet
11529,deploy_data/images/11529.jpg,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters
41259,deploy_data/images/41259.jpg,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,Arrow Men Brown Leather Wallet
1890,deploy_data/images/1890.jpg,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,FIFA Mens Essentials Red T-shirt
15189,deploy_data/images/15189.jpg,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Arrow Sport Men Solid Green Polo Tshirts
24408,deploy_data/images/24408.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Men Black Vanquish Sports Shoes
20894,deploy_data/images/20894.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Fall,Casual,Basics Men Red Casual Shoes
21946,deploy_data/images/21946.jpg,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Murcia Women Casual Black Handbag
39185,deploy_data/images/39185.jpg,Women,Apparel,Topwear,Kurtas,Khaki,Summer,Ethnic,Aneri Women Khaki Kurta
56028,deploy_data/images/56028.jpg,Women,Personal Care,Lips,Lipstick,Maroon,Spring,Casual,Colorbar Soft Touch Spring Fling Lipstick 023
40971,deploy_data/images/40971.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Buckaroo Men Brown Casual Shoes
52488,deploy_data/images/52488.jpg,Women,Apparel,Innerwear,Camisoles,Red,Winter,Casual,Red Rose Red Camisole
59060,deploy_data/images/59060.jpg,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,Global Desi Women Multi Coloured Kurta
4718,deploy_data/images/4718.jpg,Girls,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Disney Kids Girl's Summer Fun Fair Yellow Teen Kidswear
56814,deploy_data/images/56814.jpg,Women,Apparel,Topwear,Kurtis,Multi,Summer,Ethnic,Aneri Women Multi Coloured Kurti
12956,deploy_data/images/12956.jpg,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,Sports,ADIDAS Men Sports Blue Sports Shoes
29317,deploy_data/images/29317.jpg,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual,ADIDAS Unisex Blue Backpack
17418,deploy_data/images/17418.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,CASIO ENTICER Men Black Analogue Watch BS112
47368,deploy_data/images/47368.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,Baggit Brown Handbag
13884,deploy_data/images/13884.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Check Black Shirts
19582,deploy_data/images/19582.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,United Colors of Benetton Men Printed Grey TShirt
48320,deploy_data/images/48320.jpg,Women,Accessories,Jewellery,Bracelet,Silver,Winter,Casual,Pitaraa Silver Omelette Thin Bracelet
9007,deploy_data/images/9007.jpg,Women,Accessories,Bags,Handbags,Silver,Winter,Casual,Murcia Women Silver Black Purse Silver Handbags
6873,deploy_data/images/6873.jpg,Women,Apparel,Dress,Dresses,Black,Summer,Casual,Forever New Women's Top Black Dress
18450,deploy_data/images/18450.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,Ed Hardy Life Love & Luck by Christian Audigier for Women Perfume
29125,deploy_data/images/29125.jpg,Women,Accessories,Eyewear,Sunglasses,White,Winter,Casual,Vogue Women White Sunglasses
26951,deploy_data/images/26951.jpg,Women,Apparel,Topwear,Tshirts,Teal,Summer,Casual,Jealous 21 Women Printed Teal T-shirt
27883,deploy_data/images/27883.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Scullers For Her Women Pink Shirt
30834,deploy_data/images/30834.jpg,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Fabindia Women Blue Kurta
29919,deploy_data/images/29919.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Police Men Black Dial Chronograph Watch PL12699JS-02
42428,deploy_data/images/42428.jpg,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Aurelia Women Brown & Orange Kurta
12358,deploy_data/images/12358.jpg,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,Reid & Taylor Men Solid Cream Shirts
48112,deploy_data/images/48112.jpg,Women,Accessories,Belts,Belts,Brown,Summer,Casual,Fossil Women Brown Belt
9235,deploy_data/images/9235.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Plain Blue Shirts
14893,deploy_data/images/14893.jpg,Women,Accessories,Accessories,Travel Accessory,Blue,Summer,Casual,United Colors of Benetton Women Solid Blue Bags
15941,deploy_data/images/15941.jpg,Men,Accessories,Belts,Belts,Black,Fall,Casual,Turtle Men Leather Black Belts
53768,deploy_data/images/53768.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Blue T-shirt
21348,deploy_data/images/21348.jpg,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,Casual,Pal Zileri Men Casual Metal Frame Sunglasses
59252,deploy_data/images/59252.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Titan Men White Dial Automatic Watch NB9365SL01
6619,deploy_data/images/6619.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men's Boris White Shoe
54915,deploy_data/images/54915.jpg,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,Do u speak Cream Men T-shirt
50589,deploy_data/images/50589.jpg,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,Chromozome Men Navy Blue Briefs
42870,deploy_data/images/42870.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,Casual,French Connection Women Purple Handbag
18206,deploy_data/images/18206.jpg,Men,Accessories,Headwear,Caps,Black,Fall,Casual,Manchester United Men Solid Black Cap
54129,deploy_data/images/54129.jpg,Women,Footwear,Shoes,Heels,Beige,Winter,Casual,Rocia Women Beige Flats
23847,deploy_data/images/23847.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,ADIDAS Men White Duramo 3 Sports Shoes
48576,deploy_data/images/48576.jpg,Men,Accessories,Jewellery,Bracelet,Steel,Summer,Casual,Revv Men Steel Bracelet
9651,deploy_data/images/9651.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Indigo Nation Men Checks Green Shirts
8783,deploy_data/images/8783.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Indigo Nation Men Bling PC Red Shirt
4972,deploy_data/images/4972.jpg,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear
38601,deploy_data/images/38601.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Printed Red T-shirt
45269,deploy_data/images/45269.jpg,Men,Accessories,Watches,Watches,Black,Summer,Casual,CASIO Youth Series Digital Men Black Small Dial Digital Watch W-210-1CVDF I065
11985,deploy_data/images/11985.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Fila Men Glow Black Sports Shoes
59636,deploy_data/images/59636.jpg,Women,Apparel,Saree,Sarees,Sea Green,Fall,Ethnic,FNF Sea Green Collection For Wedding Sari
15519,deploy_data/images/15519.jpg,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,Casual,Rockport Men Jelba Brown Flip Flops
10857,deploy_data/images/10857.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Wrangler Men Rider Striper Polo White T-Shirts
10259,deploy_data/images/10259.jpg,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,John Miller Men Reglur Black Trousers
53902,deploy_data/images/53902.jpg,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,Kiara Women Brown Handbag
38433,deploy_data/images/38433.jpg,Women,Accessories,Bags,Mobile Pouch,Green,Summer,Casual,Baggit Women Green Mobile Pouch
40529,deploy_data/images/40529.jpg,Women,Accessories,Watches,Watches,White,Winter,Casual,Titan Women White Dial Watch
59404,deploy_data/images/59404.jpg,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,Tokyo Talkies Women Blue Top
25982,deploy_data/images/25982.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual,J. DEL POZO Women In White Perfume 100 ml
44189,deploy_data/images/44189.jpg,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,Casual,iPanema Women Pink Flip Flops
24850,deploy_data/images/24850.jpg,Men,Accessories,Belts,Belts,Brown,Summer,Formal,Indigo Nation Men Formal Brown Belts
23249,deploy_data/images/23249.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Arrow Men Formal Black Shoes
18808,deploy_data/images/18808.jpg,Men,Accessories,Belts,Belts,Navy Blue,Summer,Casual,Peter England Men Casual Navy Blue Belt
51669,deploy_data/images/51669.jpg,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,Casual,Louis Philippe Men Grey Sunglasses
3965,deploy_data/images/3965.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,Jealous 21 Women White Sleeveless Top
29773,deploy_data/images/29773.jpg,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Men Green Striped Shirt
48744,deploy_data/images/48744.jpg,Men,Accessories,Jewellery,Bangle,Steel,Summer,Casual,Revv Men Steel Bangle
17840,deploy_data/images/17840.jpg,Men,Footwear,Shoes,Sports Shoes,Red,Fall,Sports,Nike Men Air Quick Handle Red Sports Shoe
9463,deploy_data/images/9463.jpg,Men,Apparel,Topwear,Shirts,White,Fall,Formal,John Miller Men White Shirt
18034,deploy_data/images/18034.jpg,Women,Accessories,Bags,Handbags,Beige,Winter,Casual,Lino Perros Women Solid Beige Handbag
16992,deploy_data/images/16992.jpg,Women,Accessories,Belts,Belts,Black,Summer,Casual,Puma Women Dizzy  Black Belt
3159,deploy_data/images/3159.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men's Air Max Moto White Blue Shoe
49696,deploy_data/images/49696.jpg,Men,Free Items,Free Gifts,Ties,Blue,Summer,Formal,Park Avenue Blue Patterned Tie
14858,deploy_data/images/14858.jpg,Women,Accessories,Wallets,Wallets,Red,Summer,Casual,United Colors of Benetton Women Solid Red Wallets
33646,deploy_data/images/33646.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Lotto Men Ridge Black Sandals
57303,deploy_data/images/57303.jpg,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Rocia Women Brown Wedges
11516,deploy_data/images/11516.jpg,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Lifestyle Black Heels
41266,deploy_data/images/41266.jpg,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual,Arrow Men Brown Wallet
20251,deploy_data/images/20251.jpg,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Wrangler Men Heavy Grey Tshirt
14064,deploy_data/images/14064.jpg,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts
44714,deploy_data/images/44714.jpg,Men,Footwear,Flip Flops,Flip Flops,Maroon,Summer,Casual,Lotto Men Maroon Juve Flip Flop
5433,deploy_data/images/5433.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men's Speed Fury Red T-shirt
52671,deploy_data/images/52671.jpg,Men,Accessories,Watches,Watches,Navy Blue,Winter,Casual,Morellato Men Navy Blue Watch
59299,deploy_data/images/59299.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,U.S. Polo Assn. Men Striped Blue Shirt
49837,deploy_data/images/49837.jpg,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,Casual,iPanema Women Blue Flip Flops
16733,deploy_data/images/16733.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,Casual,Lotto Men Earth Black Slipper
7364,deploy_data/images/7364.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual,Red Tape Men's Brown casual Shoe
34463,deploy_data/images/34463.jpg,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,ADIDAS Unisex Black Backpack
47191,deploy_data/images/47191.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Black Formal Shoes
27848,deploy_data/images/27848.jpg,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Scullers For Her Navy Blue T-shirt
31111,deploy_data/images/31111.jpg,Boys,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Gini and Jony Boys Solid Black Jeans
55454,deploy_data/images/55454.jpg,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,Casual,Revlon Velvet Touch Royal Burgundy Lipstick 96
12393,deploy_data/images/12393.jpg,Men,Accessories,Socks,Socks,Black,Summer,Formal,Reid & Taylor Men Solid Black Socks
13241,deploy_data/images/13241.jpg,Men,Apparel,Topwear,Jackets,White,Fall,Casual,Palm Tree Kids Boys Solid White Jackets
54586,deploy_data/images/54586.jpg,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Sushilas Women Printed Green Kurta
27074,deploy_data/images/27074.jpg,Women,Footwear,Shoes,Flats,Blue,Winter,Casual,Catwalk Women Blue Casual Flats
2616,deploy_data/images/2616.jpg,Women,Footwear,Shoes,Flats,Gold,Fall,Sports,Carlton London Women Gold Wedge Sandal
43531,deploy_data/images/43531.jpg,Women,Apparel,Topwear,Tops,Off White,Summer,Casual,French Connection Women Off White Top
46271,deploy_data/images/46271.jpg,Women,Apparel,Dress,Dresses,Blue,Summer,Casual,109F Blue A-Line Dress
35783,deploy_data/images/35783.jpg,Women,Footwear,Shoes,Heels,Turquoise Blue,Summer,Casual,Enroute Women Turquoise Blue Flats
7156,deploy_data/images/7156.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Black Check Shirt
22734,deploy_data/images/22734.jpg,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports,Nike Women Grey Lunarglide +3 Sports Shoes
8922,deploy_data/images/8922.jpg,Men,Accessories,Belts,Belts,White,Fall,Casual,Puma Men Cat  White Belt
